iteration,cd_fore,cd_aft,cd_viscous,cd_total,mean_abs_drho_dtau_kg_m3_s
100005,0.847025684736938,,0.0,0.847025684736938,16.18785986
100010,0.8469003494807742,,0.0,0.8469003494807742,15.654611006
100015,0.8469129598634948,,0.0,0.8469129598634948,15.181954883
100020,0.8470621924289877,,0.0,0.8470621924289877,14.776375567
100025,0.8472570858091746,,0.0,0.8472570858091746,14.410901436
100030,0.8474252898912563,,0.0,0.8474252898912563,14.023904317
100035,0.8475060738554921,,0.0,0.8475060738554921,13.708161809
100040,0.8474767882691664,,0.0,0.8474767882691664,13.390533539
100045,0.8473275087174966,,0.0,0.8473275087174966,13.123547184
100050,0.8470989649839653,,0.0,0.8470989649839653,12.864129773
100055,0.8468303629662117,,0.0,0.8468303629662117,12.625509129
100060,0.8466010936607556,,0.0,0.8466010936607556,12.417114482
100065,0.8464741455229418,,0.0,0.8464741455229418,12.179747432
100070,0.8464585230337923,,0.0,0.8464585230337923,11.975611244
100075,0.8465415189570732,,0.0,0.8465415189570732,11.799538677
100080,0.8467110882720755,,0.0,0.8467110882720755,11.604705712
100085,0.8469374982598482,,0.0,0.8469374982598482,11.456641412
100090,0.847182144268292,,0.0,0.847182144268292,11.290825571
100095,0.8474039340553664,,0.0,0.8474039340553664,11.132262955
100100,0.8475650487396629,,0.0,0.8475650487396629,10.965309969
100105,0.8476375953824429,,0.0,0.8476375953824429,10.817098799
100110,0.8476036928258095,,0.0,0.8476036928258095,10.683758156
100115,0.8474563117106791,,0.0,0.8474563117106791,10.540036109
100120,0.8472184553430533,,0.0,0.8472184553430533,10.43133386
100125,0.8469295441650722,,0.0,0.8469295441650722,10.293962059
100130,0.8466658674744167,,0.0,0.8466658674744167,10.16789662
100135,0.846499411426544,,0.0,0.846499411426544,10.031022707
100140,0.8464686013432194,,0.0,0.8464686013432194,9.9252498962
100145,0.8465747062441086,,0.0,0.8465747062441086,9.8227006865
100150,0.8467771504004377,,0.0,0.8467771504004377,9.7226540283
100155,0.8470128326133195,,0.0,0.8470128326133195,9.6210619328
100160,0.8472372017654419,,0.0,0.8472372017654419,9.5119512266
100165,0.847423551533668,,0.0,0.847423551533668,9.4009775505
100170,0.8475512639207862,,0.0,0.8475512639207862,9.2930512164
100175,0.847592959634717,,0.0,0.847592959634717,9.2054432264
100180,0.8475400583359955,,0.0,0.8475400583359955,9.1269989146
100185,0.847396790264788,,0.0,0.847396790264788,9.0393018047
100190,0.8471816332117657,,0.0,0.8471816332117657,8.9657656964
100195,0.8469389206939649,,0.0,0.8469389206939649,8.8688768785
100200,0.8467182836033907,,0.0,0.8467182836033907,8.770347144
100205,0.8465733652100148,,0.0,0.8465733652100148,8.6821861916
100210,0.8465376767566665,,0.0,0.8465376767566665,8.6137696032
100215,0.8466162335266367,,0.0,0.8466162335266367,8.5374542534
100220,0.8467892736635355,,0.0,0.8467892736635355,8.4729091888
100225,0.8470077621223618,,0.0,0.8470077621223618,8.4106080988
100230,0.8472207185372576,,0.0,0.8472207185372576,8.3288656722
100235,0.8473860778966188,,0.0,0.8473860778966188,8.2580193802
100240,0.847472906445545,,0.0,0.847472906445545,8.1846137833
100245,0.8474747999928446,,0.0,0.8474747999928446,8.1138762597
100250,0.8473990261025311,,0.0,0.8473990261025311,8.0714915092
100255,0.8472544414288776,,0.0,0.8472544414288776,8.0047408256
100260,0.8470712364459166,,0.0,0.8470712364459166,7.9368007688
100265,0.8468905505419301,,0.0,0.8468905505419301,7.8757565876
